1D6DD	\u{0473}
1D6DE	\u{043A}
1D6DF	\u{0444}
1D6E0	\u{0440}
1D6E1	\u{043F}
1D6E2	\u{0410}
1D6E3	\u{0412}
1D6E4	\u{0413}
1D6E6	\u{0415}
1D6E8	\u{041D}
1D6E9	\u{0472}
1D6EA	\u{0406}
1D6EB	\u{041A}
1D6EC	\u{041B}
1D6ED	\u{041C}
1D6F0	\u{041E}
1D6F1	\u{041F}
1D6F2	\u{0420}
1D6F3	\u{0472}
1D6F5	\u{0422}
1D6F6	\u{0423}
1D6F7	\u{0424}
1D6F8	\u{0425}
1D6F9	\u{0470}
1D6FC	\u{0430}
1D6FE	\u{0443}
1D700	\u{0454}
1D703	\u{0473}
1D704	\u{0456}
1D705	\u{043A}
1D708	\u{0475}
1D70A	\u{043E}
1D70B	\u{043F}
1D70C	\u{0440}
1D70E	\u{043E}
1D70F	\u{0442}
1D711	\u{0444}
1D713	\u{0471}
1D714	\u{A64D}
1D716	\u{0454}
1D717	\u{0473}
1D718	\u{043A}
1D719	\u{0444}
1D71A	\u{0440}
1D71B	\u{043F}
1D71C	\u{0410}
1D71D	\u{0412}
1D71E	\u{0413}
1D720	\u{0415}
1D722	\u{041D}
1D723	\u{0472}
1D724	\u{0406}
1D725	\u{041A}
